ID,Source,Target,Distance,Path
4527,040,081,3,"['040', '004', '001', '081']"
4528,040,082,3,"['040', '004', '001', '082']"
4529,040,083,3,"['040', '004', '001', '083']"
4530,040,084,3,"['040', '004', '001', '084']"
4531,040,085,2,"['040', '009', '085']"
4532,040,086,2,"['040', '004', '086']"
4533,040,087,3,"['040', '004', '001', '087']"
4534,040,088,3,"['040', '004', '001', '088']"
4535,040,089,2,"['040', '004', '089']"
4536,040,090,3,"['040', '004', '001', '090']"
4537,040,091,3,"['040', '004', '001', '091']"
4538,040,092,3,"['040', '004', '001', '092']"
4539,040,093,3,"['040', '004', '001', '093']"
4540,040,094,3,"['040', '004', '001', '094']"
4541,040,095,3,"['040', '004', '001', '095']"
4542,040,096,1,"['040', '096']"
4543,040,097,2,"['040', '004', '097']"
4544,040,098,2,"['040', '004', '098']"
4545,040,099,3,"['040', '004', '003', '099']"
4546,040,100,3,"['040', '004', '003', '100']"
4547,040,101,2,"['040', '004', '101']"
4548,040,102,2,"['040', '004', '102']"
4549,040,103,2,"['040', '004', '103']"
4550,040,104,2,"['040', '004', '104']"
4551,040,105,2,"['040', '004', '105']"
4552,040,106,2,"['040', '004', '106']"
4553,040,107,2,"['040', '004', '107']"
4554,040,108,2,"['040', '004', '108']"
4555,040,109,2,"['040', '004', '109']"
4556,040,110,3,"['040', '004', '001', '110']"
4557,040,111,3,"['040', '004', '001', '111']"
4558,040,112,3,"['040', '004', '001', '112']"
4559,040,113,3,"['040', '004', '001', '113']"
4560,040,114,3,"['040', '004', '001', '114']"
4561,041,001,1,"['041', '001']"
4562,041,002,2,"['041', '001', '002']"
4563,041,003,2,"['041', '001', '003']"
4564,041,004,2,"['041', '001', '004']"
4565,041,005,2,"['041', '001', '005']"
4566,041,006,2,"['041', '001', '006']"
4567,041,007,2,"['041', '001', '007']"
4568,041,008,2,"['041', '001', '008']"
4569,041,009,2,"['041', '001', '009']"
4570,041,010,2,"['041', '001', '010']"
4571,041,011,2,"['041', '001', '011']"
4572,041,012,2,"['041', '001', '012']"
4573,041,013,2,"['041', '001', '013']"
4574,041,014,3,"['041', '001', '004', '014']"
4575,041,015,2,"['041', '001', '015']"
4576,041,016,2,"['041', '001', '016']"
4577,041,017,2,"['041', '001', '017']"
4578,041,018,2,"['041', '001', '018']"
4579,041,019,2,"['041', '001', '019']"
4580,041,020,2,"['041', '001', '020']"
4581,041,021,2,"['041', '001', '021']"
4582,041,022,2,"['041', '001', '022']"
4583,041,023,2,"['041', '001', '023']"
4584,041,024,2,"['041', '001', '024']"
4585,041,025,2,"['041', '001', '025']"
4586,041,026,2,"['041', '001', '026']"
4587,041,027,2,"['041', '001', '027']"
4588,041,028,2,"['041', '001', '028']"
4589,041,029,2,"['041', '001', '029']"
4590,041,030,2,"['041', '001', '030']"
4591,041,031,2,"['041', '001', '031']"
4592,041,032,2,"['041', '001', '032']"
4593,041,033,2,"['041', '001', '033']"
4594,041,034,2,"['041', '001', '034']"
4595,041,035,2,"['041', '001', '035']"
4596,041,036,2,"['041', '001', '036']"
4597,041,037,2,"['041', '001', '037']"
4598,041,038,2,"['041', '001', '038']"
4599,041,039,2,"['041', '001', '039']"
4600,041,040,3,"['041', '001', '004', '040']"
4601,041,041,0,['041']
4602,041,042,2,"['041', '001', '042']"
4603,041,043,2,"['041', '001', '043']"
4604,041,044,2,"['041', '001', '044']"
4605,041,045,2,"['041', '001', '045']"
4606,041,046,2,"['041', '001', '046']"
4607,041,047,1,"['041', '047']"
4608,041,048,2,"['041', '001', '048']"
4609,041,049,2,"['041', '001', '049']"
4610,041,050,3,"['041', '001', '009', '050']"
4611,041,051,2,"['041', '001', '051']"
4612,041,052,2,"['041', '001', '052']"
4613,041,053,2,"['041', '001', '053']"
4614,041,054,2,"['041', '001', '054']"
4615,041,055,2,"['041', '001', '055']"
4616,041,056,2,"['041', '001', '056']"
4617,041,057,2,"['041', '001', '057']"
4618,041,058,2,"['041', '001', '058']"
4619,041,059,2,"['041', '001', '059']"
4620,041,060,2,"['041', '001', '060']"
4621,041,061,2,"['041', '001', '061']"
4622,041,062,2,"['041', '001', '062']"
4623,041,063,3,"['041', '001', '003', '063']"
4624,041,064,2,"['041', '001', '064']"
4625,041,065,2,"['041', '001', '065']"
4626,041,066,2,"['041', '001', '066']"
4627,041,067,2,"['041', '001', '067']"
4628,041,068,2,"['041', '001', '068']"
4629,041,069,2,"['041', '001', '069']"
4630,041,070,2,"['041', '001', '070']"
4631,041,071,2,"['041', '001', '071']"
4632,041,072,3,"['041', '001', '004', '072']"
4633,041,073,2,"['041', '001', '073']"
4634,041,074,2,"['041', '001', '074']"
4635,041,075,2,"['041', '001', '075']"
4636,041,076,2,"['041', '001', '076']"
4637,041,077,2,"['041', '001', '077']"
4638,041,078,2,"['041', '001', '078']"
4639,041,079,2,"['041', '001', '079']"
4640,041,080,2,"['041', '001', '080']"
4641,041,081,2,"['041', '001', '081']"
4642,041,082,2,"['041', '001', '082']"
4643,041,083,2,"['041', '001', '083']"
4644,041,084,2,"['041', '001', '084']"
4645,041,085,3,"['041', '001', '009', '085']"
4646,041,086,2,"['041', '001', '086']"
4647,041,087,2,"['041', '001', '087']"
4648,041,088,2,"['041', '001', '088']"
4649,041,089,2,"['041', '001', '089']"
4650,041,090,2,"['041', '001', '090']"
4651,041,091,2,"['041', '001', '091']"
4652,041,092,2,"['041', '001', '092']"
4653,041,093,2,"['041', '001', '093']"
4654,041,094,2,"['041', '001', '094']"
4655,041,095,2,"['041', '001', '095']"
4656,041,096,3,"['041', '001', '004', '096']"
4657,041,097,3,"['041', '001', '004', '097']"
4658,041,098,3,"['041', '001', '003', '098']"
4659,041,099,3,"['041', '001', '003', '099']"
4660,041,100,3,"['041', '001', '003', '100']"
4661,041,101,3,"['041', '001', '003', '101']"
4662,041,102,3,"['041', '001', '003', '102']"
4663,041,103,2,"['041', '001', '103']"
4664,041,104,2,"['041', '001', '104']"
4665,041,105,2,"['041', '001', '105']"
4666,041,106,2,"['041', '001', '106']"
4667,041,107,2,"['041', '001', '107']"
4668,041,108,2,"['041', '001', '108']"
4669,041,109,2,"['041', '001', '109']"
4670,041,110,2,"['041', '001', '110']"
4671,041,111,2,"['041', '001', '111']"
4672,041,112,2,"['041', '001', '112']"
4673,041,113,2,"['041', '001', '113']"
4674,041,114,2,"['041', '001', '114']"
4675,042,001,1,"['042', '001']"
4676,042,002,2,"['042', '001', '002']"
4677,042,003,2,"['042', '001', '003']"
4678,042,004,2,"['042', '001', '004']"
4679,042,005,2,"['042', '001', '005']"
4680,042,006,2,"['042', '001', '006']"
4681,042,007,2,"['042', '001', '007']"
4682,042,008,1,"['042', '008']"
4683,042,009,1,"['042', '009']"
4684,042,010,2,"['042', '001', '010']"
4685,042,011,2,"['042', '001', '011']"
4686,042,012,1,"['042', '012']"
4687,042,013,2,"['042', '001', '013']"
4688,042,014,3,"['042', '001', '004', '014']"
4689,042,015,2,"['042', '001', '015']"
4690,042,016,2,"['042', '001', '016']"
4691,042,017,2,"['042', '001', '017']"
4692,042,018,2,"['042', '001', '018']"
4693,042,019,2,"['042', '001', '019']"
4694,042,020,2,"['042', '001', '020']"
4695,042,021,2,"['042', '001', '021']"
4696,042,022,2,"['042', '001', '022']"
4697,042,023,2,"['042', '001', '023']"
4698,042,024,2,"['042', '001', '024']"
4699,042,025,2,"['042', '001', '025']"
4700,042,026,2,"['042', '001', '026']"
4701,042,027,2,"['042', '001', '027']"
4702,042,028,2,"['042', '001', '028']"
4703,042,029,2,"['042', '001', '029']"
4704,042,030,2,"['042', '001', '030']"
4705,042,031,2,"['042', '001', '031']"
4706,042,032,2,"['042', '001', '032']"
4707,042,033,2,"['042', '001', '033']"
4708,042,034,2,"['042', '001', '034']"
4709,042,035,2,"['042', '001', '035']"
4710,042,036,2,"['042', '001', '036']"
4711,042,037,2,"['042', '001', '037']"
4712,042,038,2,"['042', '001', '038']"
4713,042,039,1,"['042', '039']"
4714,042,040,2,"['042', '009', '040']"
4715,042,041,2,"['042', '001', '041']"
4716,042,042,0,['042']
4717,042,043,1,"['042', '043']"
4718,042,044,1,"['042', '044']"
4719,042,045,1,"['042', '045']"
4720,042,046,1,"['042', '046']"
4721,042,047,2,"['042', '001', '047']"
4722,042,048,2,"['042', '001', '048']"
4723,042,049,2,"['042', '001', '049']"
4724,042,050,2,"['042', '009', '050']"
4725,042,051,2,"['042', '001', '051']"
4726,042,052,2,"['042', '001', '052']"
4727,042,053,2,"['042', '001', '053']"
4728,042,054,2,"['042', '001', '054']"
4729,042,055,2,"['042', '001', '055']"
4730,042,056,2,"['042', '001', '056']"
4731,042,057,2,"['042', '001', '057']"
4732,042,058,2,"['042', '001', '058']"
4733,042,059,2,"['042', '001', '059']"
4734,042,060,2,"['042', '001', '060']"
4735,042,061,2,"['042', '001', '061']"
4736,042,062,2,"['042', '001', '062']"
4737,042,063,3,"['042', '001', '003', '063']"
4738,042,064,2,"['042', '001', '064']"
4739,042,065,2,"['042', '001', '065']"
4740,042,066,2,"['042', '001', '066']"
4741,042,067,2,"['042', '001', '067']"
4742,042,068,2,"['042', '001', '068']"
4743,042,069,2,"['042', '001', '069']"
4744,042,070,2,"['042', '001', '070']"
4745,042,071,2,"['042', '001', '071']"
4746,042,072,3,"['042', '001', '004', '072']"
4747,042,073,2,"['042', '001', '073']"
4748,042,074,2,"['042', '001', '074']"
4749,042,075,2,"['042', '001', '075']"
4750,042,076,2,"['042', '001', '076']"
4751,042,077,2,"['042', '001', '077']"
4752,042,078,2,"['042', '001', '078']"
4753,042,079,2,"['042', '001', '079']"
4754,042,080,2,"['042', '001', '080']"
4755,042,081,2,"['042', '001', '081']"
4756,042,082,2,"['042', '001', '082']"
4757,042,083,2,"['042', '001', '083']"
4758,042,084,2,"['042', '001', '084']"
4759,042,085,2,"['042', '009', '085']"
4760,042,086,2,"['042', '001', '086']"
4761,042,087,2,"['042', '001', '087']"
4762,042,088,2,"['042', '001', '088']"
4763,042,089,2,"['042', '001', '089']"
4764,042,090,2,"['042', '001', '090']"
4765,042,091,2,"['042', '001', '091']"
4766,042,092,2,"['042', '001', '092']"
4767,042,093,2,"['042', '001', '093']"
4768,042,094,2,"['042', '001', '094']"
4769,042,095,2,"['042', '001', '095']"
4770,042,096,2,"['042', '009', '096']"
4771,042,097,3,"['042', '001', '004', '097']"
4772,042,098,3,"['042', '001', '003', '098']"
4773,042,099,3,"['042', '001', '003', '099']"
4774,042,100,3,"['042', '001', '003', '100']"
4775,042,101,3,"['042', '001', '003', '101']"
4776,042,102,3,"['042', '001', '003', '102']"
4777,042,103,2,"['042', '001', '103']"
4778,042,104,2,"['042', '001', '104']"
4779,042,105,2,"['042', '001', '105']"
4780,042,106,2,"['042', '001', '106']"
4781,042,107,2,"['042', '001', '107']"
4782,042,108,2,"['042', '001', '108']"
4783,042,109,2,"['042', '001', '109']"
4784,042,110,2,"['042', '001', '110']"
4785,042,111,2,"['042', '001', '111']"
4786,042,112,2,"['042', '001', '112']"
4787,042,113,2,"['042', '001', '113']"
4788,042,114,2,"['042', '001', '114']"
4789,043,001,1,"['043', '001']"
4790,043,002,2,"['043', '001', '002']"
4791,043,003,2,"['043', '001', '003']"
4792,043,004,2,"['043', '001', '004']"
4793,043,005,2,"['043', '001', '005']"
4794,043,006,2,"['043', '001', '006']"
4795,043,007,2,"['043', '001', '007']"
4796,043,008,1,"['043', '008']"
4797,043,009,2,"['043', '001', '009']"
4798,043,010,2,"['043', '001', '010']"
4799,043,011,2,"['043', '001', '011']"
4800,043,012,1,"['043', '012']"
4801,043,013,2,"['043', '001', '013']"
4802,043,014,3,"['043', '001', '004', '014']"
4803,043,015,2,"['043', '001', '015']"
4804,043,016,2,"['043', '001', '016']"
4805,043,017,2,"['043', '001', '017']"
4806,043,018,2,"['043', '001', '018']"
4807,043,019,2,"['043', '001', '019']"
4808,043,020,2,"['043', '001', '020']"
4809,043,021,2,"['043', '001', '021']"
4810,043,022,2,"['043', '001', '022']"
4811,043,023,2,"['043', '001', '023']"
4812,043,024,2,"['043', '001', '024']"
4813,043,025,2,"['043', '001', '025']"
4814,043,026,2,"['043', '001', '026']"
4815,043,027,2,"['043', '001', '027']"
4816,043,028,2,"['043', '001', '028']"
4817,043,029,2,"['043', '001', '029']"
4818,043,030,2,"['043', '001', '030']"
4819,043,031,2,"['043', '001', '031']"
4820,043,032,2,"['043', '001', '032']"
4821,043,033,2,"['043', '001', '033']"
4822,043,034,2,"['043', '001', '034']"
4823,043,035,2,"['043', '001', '035']"
4824,043,036,2,"['043', '001', '036']"
4825,043,037,2,"['043', '001', '037']"
4826,043,038,2,"['043', '001', '038']"
4827,043,039,1,"['043', '039']"
4828,043,040,2,"['043', '039', '040']"
4829,043,041,2,"['043', '001', '041']"
4830,043,042,1,"['043', '042']"
4831,043,043,0,['043']
4832,043,044,1,"['043', '044']"
4833,043,045,2,"['043', '001', '045']"
4834,043,046,2,"['043', '001', '046']"
4835,043,047,2,"['043', '001', '047']"
4836,043,048,2,"['043', '001', '048']"
4837,043,049,2,"['043', '001', '049']"
4838,043,050,3,"['043', '001', '009', '050']"
4839,043,051,2,"['043', '001', '051']"
4840,043,052,2,"['043', '001', '052']"
4841,043,053,2,"['043', '001', '053']"
4842,043,054,2,"['043', '001', '054']"
4843,043,055,2,"['043', '001', '055']"
4844,043,056,2,"['043', '001', '056']"
4845,043,057,2,"['043', '001', '057']"
4846,043,058,2,"['043', '001', '058']"
4847,043,059,2,"['043', '001', '059']"
4848,043,060,2,"['043', '001', '060']"
4849,043,061,2,"['043', '001', '061']"
4850,043,062,2,"['043', '001', '062']"
4851,043,063,3,"['043', '001', '003', '063']"
4852,043,064,2,"['043', '001', '064']"
4853,043,065,2,"['043', '001', '065']"
4854,043,066,2,"['043', '001', '066']"
4855,043,067,2,"['043', '001', '067']"
4856,043,068,2,"['043', '001', '068']"
4857,043,069,2,"['043', '001', '069']"
4858,043,070,2,"['043', '001', '070']"
4859,043,071,2,"['043', '001', '071']"
4860,043,072,3,"['043', '001', '004', '072']"
4861,043,073,2,"['043', '001', '073']"
4862,043,074,2,"['043', '001', '074']"
4863,043,075,2,"['043', '001', '075']"
4864,043,076,2,"['043', '001', '076']"
4865,043,077,2,"['043', '001', '077']"
4866,043,078,2,"['043', '001', '078']"
4867,043,079,2,"['043', '001', '079']"
4868,043,080,2,"['043', '001', '080']"
4869,043,081,2,"['043', '001', '081']"
4870,043,082,2,"['043', '001', '082']"
4871,043,083,2,"['043', '001', '083']"
4872,043,084,2,"['043', '001', '084']"
4873,043,085,3,"['043', '001', '009', '085']"
4874,043,086,2,"['043', '001', '086']"
4875,043,087,2,"['043', '001', '087']"
4876,043,088,2,"['043', '001', '088']"
4877,043,089,2,"['043', '001', '089']"
4878,043,090,2,"['043', '001', '090']"
4879,043,091,2,"['043', '001', '091']"
4880,043,092,2,"['043', '001', '092']"
4881,043,093,2,"['043', '001', '093']"
4882,043,094,2,"['043', '001', '094']"
4883,043,095,2,"['043', '001', '095']"
4884,043,096,2,"['043', '039', '096']"
4885,043,097,3,"['043', '001', '004', '097']"
4886,043,098,3,"['043', '001', '003', '098']"
4887,043,099,3,"['043', '001', '003', '099']"
4888,043,100,3,"['043', '001', '003', '100']"
4889,043,101,3,"['043', '001', '003', '101']"
4890,043,102,3,"['043', '001', '003', '102']"
4891,043,103,2,"['043', '001', '103']"
4892,043,104,2,"['043', '001', '104']"
4893,043,105,2,"['043', '001', '105']"
4894,043,106,2,"['043', '001', '106']"
4895,043,107,2,"['043', '001', '107']"
4896,043,108,2,"['043', '001', '108']"
4897,043,109,2,"['043', '001', '109']"
4898,043,110,2,"['043', '001', '110']"
4899,043,111,2,"['043', '001', '111']"
4900,043,112,2,"['043', '001', '112']"
4901,043,113,2,"['043', '001', '113']"
4902,043,114,2,"['043', '001', '114']"
4903,044,001,1,"['044', '001']"
4904,044,002,2,"['044', '001', '002']"
4905,044,003,2,"['044', '001', '003']"
4906,044,004,2,"['044', '001', '004']"
4907,044,005,2,"['044', '001', '005']"
4908,044,006,2,"['044', '001', '006']"
4909,044,007,2,"['044', '001', '007']"
4910,044,008,1,"['044', '008']"
4911,044,009,2,"['044', '001', '009']"
4912,044,010,2,"['044', '001', '010']"
4913,044,011,2,"['044', '001', '011']"
4914,044,012,1,"['044', '012']"
4915,044,013,2,"['044', '001', '013']"
4916,044,014,3,"['044', '001', '004', '014']"
4917,044,015,2,"['044', '001', '015']"
4918,044,016,2,"['044', '001', '016']"
4919,044,017,2,"['044', '001', '017']"
4920,044,018,2,"['044', '001', '018']"
4921,044,019,2,"['044', '001', '019']"
4922,044,020,2,"['044', '001', '020']"
4923,044,021,2,"['044', '001', '021']"
4924,044,022,2,"['044', '001', '022']"
4925,044,023,2,"['044', '001', '023']"
4926,044,024,2,"['044', '001', '024']"
4927,044,025,2,"['044', '001', '025']"
4928,044,026,2,"['044', '001', '026']"
4929,044,027,2,"['044', '001', '027']"
4930,044,028,2,"['044', '001', '028']"
4931,044,029,2,"['044', '001', '029']"
4932,044,030,2,"['044', '001', '030']"
4933,044,031,2,"['044', '001', '031']"
4934,044,032,2,"['044', '001', '032']"
4935,044,033,2,"['044', '001', '033']"
4936,044,034,2,"['044', '001', '034']"
4937,044,035,2,"['044', '001', '035']"
4938,044,036,2,"['044', '001', '036']"
4939,044,037,2,"['044', '001', '037']"
4940,044,038,2,"['044', '001', '038']"
4941,044,039,1,"['044', '039']"
4942,044,040,2,"['044', '039', '040']"
4943,044,041,2,"['044', '001', '041']"
4944,044,042,1,"['044', '042']"
4945,044,043,1,"['044', '043']"
4946,044,044,0,['044']
4947,044,045,2,"['044', '001', '045']"
4948,044,046,2,"['044', '001', '046']"
4949,044,047,2,"['044', '001', '047']"
4950,044,048,2,"['044', '001', '048']"
4951,044,049,2,"['044', '001', '049']"
4952,044,050,3,"['044', '001', '009', '050']"
4953,044,051,2,"['044', '001', '051']"
4954,044,052,2,"['044', '001', '052']"
4955,044,053,2,"['044', '001', '053']"
4956,044,054,2,"['044', '001', '054']"
4957,044,055,2,"['044', '001', '055']"
4958,044,056,2,"['044', '001', '056']"
4959,044,057,2,"['044', '001', '057']"
4960,044,058,2,"['044', '001', '058']"
4961,044,059,2,"['044', '001', '059']"
4962,044,060,2,"['044', '001', '060']"
4963,044,061,2,"['044', '001', '061']"
4964,044,062,2,"['044', '001', '062']"
4965,044,063,3,"['044', '001', '003', '063']"
4966,044,064,2,"['044', '001', '064']"
4967,044,065,2,"['044', '001', '065']"
4968,044,066,2,"['044', '001', '066']"
4969,044,067,2,"['044', '001', '067']"
4970,044,068,2,"['044', '001', '068']"
4971,044,069,2,"['044', '001', '069']"
4972,044,070,2,"['044', '001', '070']"
4973,044,071,2,"['044', '001', '071']"
4974,044,072,3,"['044', '001', '004', '072']"
4975,044,073,2,"['044', '001', '073']"
4976,044,074,2,"['044', '001', '074']"
4977,044,075,2,"['044', '001', '075']"
4978,044,076,2,"['044', '001', '076']"
4979,044,077,2,"['044', '001', '077']"
4980,044,078,2,"['044', '001', '078']"
4981,044,079,2,"['044', '001', '079']"
4982,044,080,2,"['044', '001', '080']"
4983,044,081,2,"['044', '001', '081']"
4984,044,082,2,"['044', '001', '082']"
4985,044,083,2,"['044', '001', '083']"
4986,044,084,2,"['044', '001', '084']"
4987,044,085,3,"['044', '001', '009', '085']"
4988,044,086,2,"['044', '001', '086']"
4989,044,087,2,"['044', '001', '087']"
4990,044,088,2,"['044', '001', '088']"
4991,044,089,2,"['044', '001', '089']"
4992,044,090,2,"['044', '001', '090']"
4993,044,091,2,"['044', '001', '091']"
4994,044,092,2,"['044', '001', '092']"
4995,044,093,2,"['044', '001', '093']"
4996,044,094,2,"['044', '001', '094']"
4997,044,095,2,"['044', '001', '095']"
4998,044,096,2,"['044', '039', '096']"
4999,044,097,3,"['044', '001', '004', '097']"
5000,044,098,3,"['044', '001', '003', '098']"
5001,044,099,3,"['044', '001', '003', '099']"
5002,044,100,3,"['044', '001', '003', '100']"
5003,044,101,3,"['044', '001', '003', '101']"
5004,044,102,3,"['044', '001', '003', '102']"
5005,044,103,2,"['044', '001', '103']"
5006,044,104,2,"['044', '001', '104']"
5007,044,105,2,"['044', '001', '105']"
5008,044,106,2,"['044', '001', '106']"
